GRID         206        0.0151510.0060600.      
GRID         207        0.0181810.0060600.      
GRID         208        0.0212120.0060600.      
GRID         209        0.0242420.0060600.      
GRID         210        0.0272720.0060600.      
GRID         211        0.0303030.0060600.      
GRID         212        0.0333330.0060600.      
GRID         213        0.0363630.0060600.      
GRID         214        0.0393930.0060600.      
GRID         215        0.0424240.0060600.      
GRID         216        0.0454540.0060600.      
GRID         217        0.0484840.0060600.      
GRID         218        0.0515150.0060600.      
GRID         219        0.0545450.0060600.      
GRID         220        0.0575750.0060600.      
GRID         221        0.0606060.0060600.      
GRID         222        0.0636360.0060600.      
GRID         223        0.0666660.0060600.      
GRID         224        0.0696970.0060600.      
GRID         225        0.0727270.0060600.      
GRID         226        0.0757570.0060600.      
GRID         227        0.0787870.0060600.      
GRID         228        0.0818180.0060600.      
GRID         229        0.0848480.0060600.      
GRID         230        0.0878780.0060600.      
GRID         231        0.0909090.0060600.      
GRID         232        0.0939390.0060600.      
GRID         233        0.0969690.0060600.      
GRID         234        0.1     0.0060600.      
GRID         235        0.10303 0.0060600.      
GRID         236        0.1060610.0060600.      
GRID         237        0.1090910.0060600.      
GRID         238        0.1121210.0060600.      
GRID         239        0.1151520.0060600.      
GRID         240        0.1181820.0060600.      
GRID         241        0.1212120.0060600.      
GRID         242        0.1242420.0060600.      
GRID         243        0.1272730.0060600.      
GRID         244        0.1303030.0060600.      
GRID         245        0.1333330.0060600.      
GRID         246        0.1363640.0060600.      
GRID         247        0.1393940.0060600.      
GRID         248        0.1424240.0060600.      
GRID         249        0.1454550.0060600.      
GRID         250        0.1484850.0060600.      
GRID         251        0.1515150.0060600.      
GRID         252        0.1545450.0060600.      
GRID         253        0.1575760.0060600.      
GRID         254        0.1606060.0060600.      
GRID         255        0.1636360.0060600.      
GRID         256        0.1666670.0060600.      
GRID         257        0.1696970.0060600.      
GRID         258        0.1727270.0060600.      
GRID         259        0.1757580.0060600.      
GRID         260        0.1787880.0060600.      
GRID         261        0.1818180.0060600.      
GRID         262        0.1848480.0060600.      
GRID         263        0.1878790.0060600.      
GRID         264        0.1909090.0060600.      
GRID         265        0.1939390.0060600.      
GRID         266        0.19697 0.0060600.      
GRID         267        0.2     0.0060600.      
GRID         268        0.20303 0.0060600.      
GRID         269        0.2060610.0060600.      
GRID         270        0.2090910.0060600.      
GRID         271        0.2121210.0060600.      
GRID         272        0.2151520.0060600.      
GRID         273        0.2181820.0060600.      
GRID         274        0.2212120.0060600.      
GRID         275        0.2242420.0060600.      
GRID         276        0.2272730.0060600.      
GRID         277        0.2303030.0060600.      
GRID         278        0.2333330.0060600.      
GRID         279        0.2363640.0060600.      
GRID         280        0.2393940.0060600.      
GRID         281        0.2424240.0060600.      
GRID         282        0.2454550.0060600.      
GRID         283        0.2484850.0060600.      
GRID         284        0.2515150.0060600.      
GRID         285        0.2545450.0060600.      
GRID         286        0.2575760.0060600.      
GRID         287        0.2606060.0060600.      
GRID         288        0.2636360.0060600.      
GRID         289        0.2666670.0060600.      
GRID         290        0.2696970.0060600.      
GRID         291        0.2727270.0060600.      
GRID         292        0.2757580.0060600.      
GRID         293        0.2787880.0060600.      
GRID         294        0.2818180.0060600.      
GRID         295        0.2848480.0060600.      
GRID         296        0.2878790.0060600.      
GRID         297        0.2909090.0060600.      
GRID         298        0.2939390.0060600.      
GRID         299        0.29697 0.0060600.      
GRID         300        0.3     0.0060600.      
GRID         301        0.      0.0090900.      
GRID         302        0.0030300.0090900.      
GRID         303        0.0060600.0090900.      
GRID         304        0.0090900.0090900.      
GRID         305        0.0121210.0090900.      
GRID         306        0.0151510.0090900.      
GRID         307        0.0181810.0090900.      
GRID         308        0.0212120.0090900.      
GRID         309        0.0242420.0090900.      
GRID         310        0.0272720.0090900.      
GRID         311        0.0303030.0090900.      
GRID         312        0.0333330.0090900.      
GRID         313        0.0363630.0090900.      
GRID         314        0.0393930.0090900.      
GRID         315        0.0424240.0090900.      
GRID         316        0.0454540.0090900.      
GRID         317        0.0484840.0090900.      
GRID         318        0.0515150.0090900.      
GRID         319        0.0545450.0090900.      
GRID         320        0.0575750.0090900.      
GRID         321        0.0606060.0090900.      
GRID         322        0.0636360.0090900.      
GRID         323        0.0666660.0090900.      
GRID         324        0.0696970.0090900.      
GRID         325        0.0727270.0090900.      
GRID         326        0.0757570.0090900.      
GRID         327        0.0787870.0090900.      
GRID         328        0.0818180.0090900.      
GRID         329        0.0848480.0090900.      
GRID         330        0.0878780.0090900.      
GRID         331        0.0909090.0090900.      
GRID         332        0.0939390.0090900.      
GRID         333        0.0969690.0090900.      
GRID         334        0.1     0.0090900.      
GRID         335        0.10303 0.0090900.      
GRID         336        0.1060610.0090900.      
GRID         337        0.1090910.0090900.      
GRID         338        0.1121210.0090900.      
GRID         339        0.1151520.0090900.      
GRID         340        0.1181820.0090900.      
GRID         341        0.1212120.0090900.      
GRID         342        0.1242420.0090900.      
GRID         343        0.1272730.0090900.      
GRID         344        0.1303030.0090900.      
GRID         345        0.1333330.0090900.      
GRID         346        0.1363640.0090900.      
GRID         347        0.1393940.0090900.      
GRID         348        0.1424240.0090900.      
GRID         349        0.1454550.0090900.      
GRID         350        0.1484850.0090900.      
GRID         351        0.1515150.0090900.      
GRID         352        0.1545450.0090900.      
GRID         353        0.1575760.0090900.      
GRID         354        0.1606060.0090900.      
GRID         355        0.1636360.0090900.      
GRID         356        0.1666670.0090900.      
GRID         357        0.1696970.0090900.      
GRID         358        0.1727270.0090900.      
GRID         359        0.1757580.0090900.      
GRID         360        0.1787880.0090900.      
GRID         361        0.1818180.0090900.      
GRID         362        0.1848480.0090900.      
GRID         363        0.1878790.0090900.      
GRID         364        0.1909090.0090900.      
GRID         365        0.1939390.0090900.      
GRID         366        0.19697 0.0090900.      
GRID         367        0.2     0.0090900.      
GRID         368        0.20303 0.0090900.      
GRID         369        0.2060610.0090900.      
GRID         370        0.2090910.0090900.      
GRID         371        0.2121210.0090900.      
GRID         372        0.2151520.0090900.      
GRID         373        0.2181820.0090900.      
GRID         374        0.2212120.0090900.      
GRID         375        0.2242420.0090900.      
GRID         376        0.2272730.0090900.      
GRID         377        0.2303030.0090900.      
GRID         378        0.2333330.0090900.      
GRID         379        0.2363640.0090900.      
GRID         380        0.2393940.0090900.      
GRID         381        0.2424240.0090900.      
GRID         382        0.2454550.0090900.      
GRID         383        0.2484850.0090900.      
GRID         384        0.2515150.0090900.      
GRID         385        0.2545450.0090900.      
GRID         386        0.2575760.0090900.      
GRID         387        0.2606060.0090900.      
GRID         388        0.2636360.0090900.      
GRID         389        0.2666670.0090900.      
GRID         390        0.2696970.0090900.      
GRID         391        0.2727270.0090900.      
GRID         392        0.2757580.0090900.      
GRID         393        0.2787880.0090900.      
GRID         394        0.2818180.0090900.      
GRID         395        0.2848480.0090900.      
GRID         396        0.2878790.0090900.      
GRID         397        0.2909090.0090900.      
GRID         398        0.2939390.0090900.      
GRID         399        0.29697 0.0090900.      
GRID         400        0.3     0.0090900.      
GRID         401        0.      0.0121210.      
GRID         402        0.0030300.0121210.      
GRID         403        0.0060600.0121210.      
GRID         404        0.0090900.0121210.      
GRID         405        0.0121210.0121210.      
GRID         406        0.0151510.0121210.      
GRID         407        0.0181810.0121210.      
GRID         408        0.0212120.0121210.      
GRID         409        0.0242420.0121210.      
GRID         410        0.0272720.0121210.      
GRID         411        0.0303030.0121210.      
GRID         412        0.0333330.0121210.      
GRID         413        0.0363630.0121210.      
GRID         414        0.0393930.0121210.      
GRID         415        0.0424240.0121210.      
GRID         416        0.0454540.0121210.      
GRID         417        0.0484840.0121210.      
GRID         418        0.0515150.0121210.      
GRID         419        0.0545450.0121210.      
GRID         420        0.0575750.0121210.      
GRID         421        0.0606060.0121210.      
GRID         422        0.0636360.0121210.      
GRID         423        0.0666660.0121210.      
GRID         424        0.0696970.0121210.      
GRID         425        0.0727270.0121210.      
GRID         426        0.0757570.0121210.      
GRID         427        0.0787870.0121210.      
GRID         428        0.0818180.0121210.      
GRID         429        0.0848480.0121210.      
GRID         430        0.0878780.0121210.      
GRID         431        0.0909090.0121210.      
GRID         432        0.0939390.0121210.      
GRID         433        0.0969690.0121210.      
GRID         434        0.1     0.0121210.      
GRID         435        0.10303 0.0121210.      
GRID         436        0.1060610.0121210.      
GRID         437        0.1090910.0121210.      
GRID         438        0.1121210.0121210.      
GRID         439        0.1151520.0121210.      
GRID         440        0.1181820.0121210.      
GRID         441        0.1212120.0121210.      
GRID         442        0.1242420.0121210.      
GRID         443        0.1272730.0121210.      
GRID         444        0.1303030.0121210.      
GRID         445        0.1333330.0121210.      
GRID         446        0.1363640.0121210.      
GRID         447        0.1393940.0121210.      
GRID         448        0.1424240.0121210.      
GRID         449        0.1454550.0121210.      
GRID         450        0.1484850.0121210.      
GRID         451        0.1515150.0121210.      
GRID         452        0.1545450.0121210.      
GRID         453        0.1575760.0121210.      
GRID         454        0.1606060.0121210.      
GRID         455        0.1636360.0121210.      
GRID         456        0.1666670.0121210.      
GRID         457        0.1696970.0121210.      
GRID         458        0.1727270.0121210.      
GRID         459        0.1757580.0121210.      
GRID         460        0.1787880.0121210.      
GRID         461        0.1818180.0121210.      
GRID         462        0.1848480.0121210.      
GRID         463        0.1878790.0121210.      
GRID         464        0.1909090.0121210.      
GRID         465        0.1939390.0121210.      
GRID         466        0.19697 0.0121210.      
GRID         467        0.2     0.0121210.      
GRID         468        0.20303 0.0121210.      
GRID         469        0.2060610.0121210.      
GRID         470        0.2090910.0121210.      
GRID         471        0.2121210.0121210.      
GRID         472        0.2151520.0121210.      
GRID         473        0.2181820.0121210.      
GRID         474        0.2212120.0121210.      
GRID         475        0.2242420.0121210.      
GRID         476        0.2272730.0121210.      
GRID         477        0.2303030.0121210.      
GRID         478        0.2333330.0121210.      
GRID         479        0.2363640.0121210.      
GRID         480        0.2393940.0121210.      
GRID         481        0.2424240.0121210.      
GRID         482        0.2454550.0121210.      
GRID         483        0.2484850.0121210.      
GRID         484        0.2515150.0121210.      
GRID         485        0.2545450.0121210.      
GRID         486        0.2575760.0121210.      
GRID         487        0.2606060.0121210.      
GRID         488        0.2636360.0121210.      
GRID         489        0.2666670.0121210.      
GRID         490        0.2696970.0121210.      
GRID         491        0.2727270.0121210.      
GRID         492        0.2757580.0121210.      
GRID         493        0.2787880.0121210.      
GRID         494        0.2818180.0121210.      
GRID         495        0.2848480.0121210.      
GRID         496        0.2878790.0121210.      
GRID         497        0.2909090.0121210.      
GRID         498        0.2939390.0121210.      
GRID         499        0.29697 0.0121210.      
GRID         500        0.3     0.0121210.      
GRID         501        0.      0.0151510.      
GRID         502        0.0030300.0151510.      
GRID         503        0.0060600.0151510.      
GRID         504        0.0090900.0151510.      
GRID         505        0.0121210.0151510.      
GRID         506        0.0151510.0151510.      
GRID         507        0.0181810.0151510.      
GRID         508        0.0212120.0151510.      
GRID         509        0.0242420.0151510.      
GRID         510        0.0272720.0151510.      
GRID         511        0.0303030.0151510.      
GRID         512        0.0333330.0151510.      
GRID         513        0.0363630.0151510.      
GRID         514        0.0393930.0151510.      
GRID         515        0.0424240.0151510.      
GRID         516        0.0454540.0151510.      
GRID         517        0.0484840.0151510.      
GRID         518        0.0515150.0151510.      
GRID         519        0.0545450.0151510.      
GRID         520        0.0575750.0151510.      
GRID         521        0.0606060.0151510.      
GRID         522        0.0636360.0151510.      
GRID         523        0.0666660.0151510.      
GRID         524        0.0696970.0151510.      
GRID         525        0.0727270.0151510.      
GRID         526        0.0757570.0151510.      
GRID         527        0.0787870.0151510.      
GRID         528        0.0818180.0151510.      
GRID         529        0.0848480.0151510.      
GRID         530        0.0878780.0151510.      
GRID         531        0.0909090.0151510.      
GRID         532        0.0939390.0151510.      
GRID         533        0.0969690.0151510.      
GRID         534        0.1     0.0151510.      
GRID         535        0.10303 0.0151510.      
GRID         536        0.1060610.0151510.      
GRID         537        0.1090910.0151510.      
GRID         538        0.1121210.0151510.      
GRID         539        0.1151520.0151510.      
GRID         540        0.1181820.0151510.      
GRID         541        0.1212120.0151510.      
GRID         542        0.1242420.0151510.      
GRID         543        0.1272730.0151510.      
GRID         544        0.1303030.0151510.      
GRID         545        0.1333330.0151510.      
GRID         546        0.1363640.0151510.      
GRID         547        0.1393940.0151510.      
GRID         548        0.1424240.0151510.      
GRID         549        0.1454550.0151510.      
GRID         550        0.1484850.0151510.      
GRID         551        0.1515150.0151510.      
GRID         552        0.1545450.0151510.      
GRID         553        0.1575760.0151510.      
GRID         554        0.1606060.0151510.      
GRID         555        0.1636360.0151510.      
GRID         556        0.1666670.0151510.      
GRID         557        0.1696970.0151510.      
GRID         558        0.1727270.0151510.      
GRID         559        0.1757580.0151510.      
GRID         560        0.1787880.0151510.      
GRID         561        0.1818180.0151510.      
GRID         562        0.1848480.0151510.      
GRID         563        0.1878790.0151510.      
GRID         564        0.1909090.0151510.      
GRID         565        0.1939390.0151510.      
GRID         566        0.19697 0.0151510.      
GRID         567        0.2     0.0151510.      
GRID         568        0.20303 0.0151510.      
GRID         569        0.2060610.0151510.      
GRID         570        0.2090910.0151510.      
GRID         571        0.2121210.0151510.      
GRID         572        0.2151520.0151510.      
GRID         573        0.2181820.0151510.      
GRID         574        0.2212120.0151510.      
GRID         575        0.2242420.0151510.      
GRID         576        0.2272730.0151510.      
GRID         577        0.2303030.0151510.      
GRID         578        0.2333330.0151510.      
GRID         579        0.2363640.0151510.      
GRID         580        0.2393940.0151510.      
GRID         581        0.2424240.0151510.      
GRID         582        0.2454550.0151510.      
GRID         583        0.2484850.0151510.      
GRID         584        0.2515150.0151510.      
GRID         585        0.2545450.0151510.      
GRID         586        0.2575760.0151510.      
GRID         587        0.2606060.0151510.      
GRID         588        0.2636360.0151510.      
GRID         589        0.2666670.0151510.      
GRID         590        0.2696970.0151510.      
GRID         591        0.2727270.0151510.      
GRID         592        0.2757580.0151510.      
GRID         593        0.2787880.0151510.      
GRID         594        0.2818180.0151510.      
GRID         595        0.2848480.0151510.      
GRID         596        0.2878790.0151510.      
GRID         597        0.2909090.0151510.      
GRID         598        0.2939390.0151510.      
GRID         599        0.29697 0.0151510.      
GRID         600        0.3     0.0151510.      
GRID         601        0.      0.0181810.      
GRID         602        0.0030300.0181810.      
GRID         603        0.0060600.0181810.      
GRID         604        0.0090900.0181810.      
GRID         605        0.0121210.0181810.      
GRID         606        0.0151510.0181810.      
GRID         607        0.0181810.0181810.      
GRID         608        0.0212120.0181810.      
GRID         609        0.0242420.0181810.      
GRID         610        0.0272720.0181810.      
GRID         611        0.0303030.0181810.      
GRID         612        0.0333330.0181810.      
GRID         613        0.0363630.0181810.      
GRID         614        0.0393930.0181810.      
GRID         615        0.0424240.0181810.      
GRID         616        0.0454540.0181810.      
GRID         617        0.0484840.0181810.      
GRID         618        0.0515150.0181810.      
GRID         619        0.0545450.0181810.      
GRID         620        0.0575750.0181810.      
GRID         621        0.0606060.0181810.      
GRID         622        0.0636360.0181810.      
GRID         623        0.0666660.0181810.      
GRID         624        0.0696970.0181810.      
GRID         625        0.0727270.0181810.      
GRID         626        0.0757570.0181810.      
GRID         627        0.0787870.0181810.      
GRID         628        0.0818180.0181810.      
GRID         629        0.0848480.0181810.      
GRID         630        0.0878780.0181810.      
GRID         631        0.0909090.0181810.      
GRID         632        0.0939390.0181810.      
GRID         633        0.0969690.0181810.      
GRID         634        0.1     0.0181810.      
GRID         635        0.10303 0.0181810.      
GRID         636        0.1060610.0181810.      
GRID         637        0.1090910.0181810.      
GRID         638        0.1121210.0181810.      
GRID         639        0.1151520.0181810.      
GRID         640        0.1181820.0181810.      
GRID         641        0.1212120.0181810.      
GRID         642        0.1242420.0181810.      
GRID         643        0.1272730.0181810.      
GRID         644        0.1303030.0181810.      
GRID         645        0.1333330.0181810.      
GRID         646        0.1363640.0181810.      
GRID         647        0.1393940.0181810.      
GRID         648        0.1424240.0181810.      
GRID         649        0.1454550.0181810.      
GRID         650        0.1484850.0181810.      
GRID         651        0.1515150.0181810.      
GRID         652        0.1545450.0181810.      
GRID         653        0.1575760.0181810.      
GRID         654        0.1606060.0181810.      
GRID         655        0.1636360.0181810.      
GRID         656        0.1666670.0181810.      
GRID         657        0.1696970.0181810.      
GRID         658        0.1727270.0181810.      
GRID         659        0.1757580.0181810.      
GRID         660        0.1787880.0181810.      
GRID         661        0.1818180.0181810.      
GRID         662        0.1848480.0181810.      
GRID         663        0.1878790.0181810.      
GRID         664        0.1909090.0181810.      
GRID         665        0.1939390.0181810.      
GRID         666        0.19697 0.0181810.      
GRID         667        0.2     0.0181810.      
GRID         668        0.20303 0.0181810.      
GRID         669        0.2060610.0181810.      
GRID         670        0.2090910.0181810.      
GRID         671        0.2121210.0181810.      
GRID         672        0.2151520.0181810.      
GRID         673        0.2181820.0181810.      
GRID         674        0.2212120.0181810.      
GRID         675        0.2242420.0181810.      
GRID         676        0.2272730.0181810.      
GRID         677        0.2303030.0181810.      
GRID         678        0.2333330.0181810.      
GRID         679        0.2363640.0181810.      
GRID         680        0.2393940.0181810.      
GRID         681        0.2424240.0181810.      
GRID         682        0.2454550.0181810.      
GRID         683        0.2484850.0181810.      
GRID         684        0.2515150.0181810.      
GRID         685        0.2545450.0181810.      
GRID         686        0.2575760.0181810.      
GRID         687        0.2606060.0181810.      
GRID         688        0.2636360.0181810.      
GRID         689        0.2666670.0181810.      
GRID         690        0.2696970.0181810.      
GRID         691        0.2727270.0181810.      
GRID         692        0.2757580.0181810.      
GRID         693        0.2787880.0181810.      
GRID         694        0.2818180.0181810.      
GRID         695        0.2848480.0181810.      
GRID         696        0.2878790.0181810.      
GRID         697        0.2909090.0181810.      
GRID         698        0.2939390.0181810.      
GRID         699        0.29697 0.0181810.      
GRID         700        0.3     0.0181810.      
GRID         701        0.      0.0212120.      
GRID         702        0.0030300.0212120.      
GRID         703        0.0060600.0212120.      
GRID         704        0.0090900.0212120.      
GRID         705        0.0121210.0212120.      
GRID         706        0.0151510.0212120.      
GRID         707        0.0181810.0212120.      
GRID         708        0.0212120.0212120.      
GRID         709        0.0242420.0212120.      
GRID         710        0.0272720.0212120.      
GRID         711        0.0303030.0212120.      
GRID         712        0.0333330.0212120.      
GRID         713        0.0363630.0212120.      
GRID         714        0.0393930.0212120.      
GRID         715        0.0424240.0212120.      
GRID         716        0.0454540.0212120.      
GRID         717        0.0484840.0212120.      
GRID         718        0.0515150.0212120.      
GRID         719        0.0545450.0212120.      
GRID         720        0.0575750.0212120.      
GRID         721        0.0606060.0212120.      
GRID         722        0.0636360.0212120.      
GRID         723        0.0666660.0212120.      
GRID         724        0.0696970.0212120.      
GRID         725        0.0727270.0212120.      
GRID         726        0.0757570.0212120.      
GRID         727        0.0787870.0212120.      
GRID         728        0.0818180.0212120.      
GRID         729        0.0848480.0212120.      
GRID         730        0.0878780.0212120.      
GRID         731        0.0909090.0212120.      
GRID         732        0.0939390.0212120.      
GRID         733        0.0969690.0212120.      
GRID         734        0.1     0.0212120.      
GRID         735        0.10303 0.0212120.      
GRID         736        0.1060610.0212120.      
GRID         737        0.1090910.0212120.      
GRID         738        0.1121210.0212120.      
GRID         739        0.1151520.0212120.      
GRID         740        0.1181820.0212120.      
GRID         741        0.1212120.0212120.      
GRID         742        0.1242420.0212120.      
GRID         743        0.1272730.0212120.      
GRID         744        0.1303030.0212120.      
GRID         745        0.1333330.0212120.      
GRID         746        0.1363640.0212120.      
GRID         747        0.1393940.0212120.      
GRID         748        0.1424240.0212120.      
GRID         749        0.1454550.0212120.      
GRID         750        0.1484850.0212120.      
GRID         751        0.1515150.0212120.      
GRID         752        0.1545450.0212120.      
GRID         753        0.1575760.0212120.      
GRID         754        0.1606060.0212120.      
GRID         755        0.1636360.0212120.      
GRID         756        0.1666670.0212120.      
GRID         757        0.1696970.0212120.      
GRID         758        0.1727270.0212120.      
GRID         759        0.1757580.0212120.      
GRID         760        0.1787880.0212120.      
GRID         761        0.1818180.0212120.      
GRID         762        0.1848480.0212120.      
GRID         763        0.1878790.0212120.      
GRID         764        0.1909090.0212120.      
GRID         765        0.1939390.0212120.      
GRID         766        0.19697 0.0212120.      
GRID         767        0.2     0.0212120.      
GRID         768        0.20303 0.0212120.      
GRID         769        0.2060610.0212120.      
GRID         770        0.2090910.0212120.      
GRID         771        0.2121210.0212120.      
GRID         772        0.2151520.0212120.      
GRID         773        0.2181820.0212120.      
GRID         774        0.2212120.0212120.      
GRID         775        0.2242420.0212120.      
GRID         776        0.2272730.0212120.      
GRID         777        0.2303030.0212120.      
GRID         778        0.2333330.0212120.      
GRID         779        0.2363640.0212120.      
GRID         780        0.2393940.0212120.      
GRID         781        0.2424240.0212120.      
GRID         782        0.2454550.0212120.      
